Solute,Solvent,Temperature_K,Solubility,Units,MW,LogP,TPSA,HBD,HBA
O=C(Nc1cccc2C(=O)c3ccccc3C(=O)c12)c4ccc(cc4)c5ccc(cc5)N=Nc6ccc(cc6)c7ccc(cc7)C(=O)Nc8cccc9C(=O)c%10ccccc%10C(=O)c89,water,298,-5.716458279,mol/L,832.872,11.491399999999986,151.2,2.0,8.0
C1Cc2ccc(CCc3ccc1cc3)cc2,water,298,-5.169478497,mol/L,208.30400000000003,3.570400000000002,0.0,0.0,0.0
O=C1c2ccccc2c3ccc4c5ccc6c7ccccc7C(=O)c8ccc(c9ccc1c3c49)c5c68,water,298,-5.513312746,mol/L,456.5000000000003,8.160000000000002,34.14,0.0,2.0
CCCCCCCCCCCCCCC/C=C/CC(CC(O)=O)C(O)=O,water,298,-5.423491042,mol/L,368.55800000000005,6.589500000000006,74.6,2.0,2.0
CCCCCCCCC(O)=O.CCCCCCC(O)=O.CCCCC(O)=O.OCC(CO)(CO)CO,water,298,-5.591236146,mol/L,526.7080000000004,4.066200000000005,192.81999999999996,7.0,7.0
CC(C)CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCC(C)C,water,298,-5.581183499,mol/L,510.84400000000056,9.966999999999999,52.60000000000001,0.0,4.0
COc1cc2c3ccccc3C(=O)c4ccc5c6ccc7C(=O)c8ccccc8c9cc(OC)c(c1c5c24)c6c79,water,298,-5.599170695,mol/L,516.5520000000004,8.177200000000003,52.60000000000001,0.0,4.0
CCCCC[C@H](CCC)CCCO,water,298,-5.156360408,mol/L,186.33899999999997,3.7555000000000027,20.23,1.0,1.0
CCCCCCC\C=C\CC,water,298,-5.109176236,mol/L,154.29699999999997,4.313100000000004,0.0,0.0,0.0
CC(C)(C)OOC1(CCCCC1)OOC(C)(C)C,water,298,-5.386213837,mol/L,260.3739999999999,4.140200000000004,36.92,0.0,4.0
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,water,298,-5.430653641,mol/L,288.428,4.920400000000005,36.92,0.0,4.0
S=[Zn],water,298,-1.987945317,mol/L,97.457,0.6457,0.0,0.0,1.0
CC(C)(C)NSc1sc2ccccc2n1,water,298,-5.377271637,mol/L,238.38100000000003,3.6915000000000022,24.92,1.0,4.0
CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,water,298,-5.72005506,mol/L,524.8740000000004,11.542499999999986,26.3,0.0,2.0
CSc1ccccc1,water,298,-5.094149569,mol/L,124.20799999999996,2.4085,0.0,0.0,1.0
C[C@@H](Oc1ccc(Oc2ccc(cn2)C(F)(F)F)cc1)C(O)=O,water,298,-1.59581218,mol/L,327.25800000000004,3.744600000000002,68.65,1.0,4.0
C[C@@H](Oc1ccc(Oc2ccc(cn2)C(F)(F)F)cc1)C(O)=O,water,298,-2.622795669,mol/L,327.25800000000004,3.744600000000002,68.65,1.0,4.0
CC(C)(C)OOC1(CCCCC1)OOC(C)(C)C,water,298,-5.415597615,mol/L,260.3739999999999,4.140200000000004,36.92,0.0,4.0
CCC(C)(C)OOC1(CCCCC1)OOC(C)(C)CC,water,298,-5.460037419,mol/L,288.428,4.920400000000005,36.92,0.0,4.0
CC1=CC(C)(C)Nc2ccccc12,water,298,-5.238695804,mol/L,173.25900000000001,3.2940000000000014,12.03,1.0,1.0
CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,water,298,-5.600567801,mol/L,398.62800000000027,6.8462000000000085,52.60000000000001,0.0,4.0
CCCCCCCCCl,water,298,-5.172243789,mol/L,148.67700000000002,3.5857000000000028,0.0,0.0,0.0
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,water,298,-5.661813632,mol/L,459.0010000000002,5.5464000000000055,46.150000000000006,0.0,5.0
CCC(COP)(COS)COS.CC(COS)(COS)COC(=O)CCCC(=O)OCC(C)(COS)COS,water,298,-5.84194731,mol/L,694.9400000000003,4.613600000000006,117.21000000000002,6.0,17.0
B12B3B4B1C234,water,298,-4.742403021,mol/L,55.259,-1.3084000000000002,0.0,0.0,0.0
CC(C)(C)CC(C)(C)c1ccc(O)c(c1)n2nc3ccccc3n2,water,298,-5.509793728,mol/L,323.44000000000005,4.839900000000005,50.94,1.0,4.0
Cc1ccc(O)c(c1)n2nc3ccccc3n2,water,298,-5.352666728,mol/L,225.251,2.43452,50.94,1.0,4.0
CC(C)(C)c1cc(CCC(=O)OCCSCCOC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,water,298,-5.808172472,mol/L,642.9430000000002,8.672800000000008,93.06,2.0,7.0
Cc1cc(CCC(=O)OCCOCCOCCOC(=O)CCc2cc(C)c(O)c(c2)C(C)(C)C)cc(c1O)C(C)(C)C,water,298,-5.768464941,mol/L,586.7660000000003,5.9946400000000075,111.52000000000001,2.0,8.0
CCCCCCCCOc1ccc(c(O)c1)C(=O)c2ccccc2,water,298,-5.513798048,mol/L,326.43600000000004,5.362500000000006,46.53,1.0,3.0
CCCCCCC(CO)CCCC,water,298,-5.270303761,mol/L,186.33899999999997,3.755500000000003,20.23,1.0,1.0
CCCCCCCCCCCCC(CO)CCCCCCCCCC,water,298,-5.549815883,mol/L,354.6630000000002,8.436700000000007,20.23,1.0,1.0
CCCCCCCCCCCCCCC(CO)CCCCCCCCCCCC,water,298,-5.613599775,mol/L,410.77100000000036,9.997099999999996,20.23,1.0,1.0
CCCCC(CC)COCOCC(CC)CCCC,water,298,-5.435323474,mol/L,272.47299999999996,5.409900000000006,18.46,0.0,2.0
CCCCCCCCC(CO)CCCCCC,water,298,-5.384616815,mol/L,242.44699999999992,5.315900000000005,20.23,1.0,1.0
Cc1cc(n2nc3ccc(Cl)cc3n2)c(O)c(c1)C(C)(C)C,water,298,-5.499417627,mol/L,315.8040000000001,4.3854200000000025,50.94,1.0,4.0
CCc1cc(Cc2cc(CC)cc(c2O)C(C)(C)C)c(O)c(c1)C(C)(C)C,water,298,-5.566509378,mol/L,368.5610000000001,6.408400000000008,40.46,2.0,2.0
CCCCCCCCCCCCCCCCC(CO)CCCCCCCCCCCCCC,water,298,-5.66920434,mol/L,466.8790000000005,11.557499999999985,20.23,1.0,1.0
CC(C)(C)c1cc(CCC(=O)NNC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,water,298,-5.742568034,mol/L,552.8000000000003,7.000600000000008,98.66000000000001,4.0,4.0
CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,water,298,-5.804113524,mol/L,636.9620000000002,8.646000000000008,98.66000000000001,4.0,4.0
CCCCCCCCCCCCCCCCCCNC(=O)NCCCNC(=O)NCCCCCCCCCCCCCCCCCC,water,298,-5.822918943,mol/L,665.1489999999997,12.497899999999984,82.26,4.0,2.0
Cc1c(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)c(C)c(Cc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)c(C)c1Cc4cc(c(O)c(c4)C(C)(C)C)C(C)(C)C,water,298,-5.889422168,mol/L,775.2149999999998,14.286059999999969,60.69,3.0,3.0
CCCCC(CC)CN[S](=O)(=O)c1ccc(N)cc1,water,298,-5.453967767,mol/L,284.425,2.7635000000000005,72.19,2.0,3.0
CCCCCCCCSc1nc(Nc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)nc(SCCCCCCCC)n1,water,298,-5.770094649,mol/L,588.9720000000001,10.82099999999999,70.93,2.0,7.0
CC(C)(C)c1ccc2oc(nc2c1)c3sc(cc3)c4oc5ccc(cc5n4)C(C)(C)C,water,298,-5.634046793,mol/L,430.5730000000002,7.959500000000005,52.06,0.0,5.0
CCCCCCCCCC(O)=O.CCCCCCCC(O)=O.CCCCCC(O)=O.CCC(CO)(CO)CO.OC(=O)CCCCC(O)=O,water,298,-5.853064556,mol/L,712.9590000000003,7.3702000000000085,247.18999999999994,8.0,8.0
O=C1OC(=O)c2ccc3c4ccc5C(=O)OC(=O)c6ccc(c7ccc1c2c37)c4c56,water,298,-5.593642663,mol/L,392.3220000000002,4.358400000000002,86.74000000000001,0.0,6.0
[O-][N+](=O)c1ccc(O[P](=S)(Oc2ccc(cc2)[N+]([O-])=O)Oc3ccc(cc3)[N+]([O-])=O)cc1,water,298,-5.678834198,mol/L,477.3470000000002,5.172500000000003,157.11,0.0,10.0
[Ba++].Cc1cc(c(N\N=C/2C(=O)C(=Cc3ccccc23)C([O-])=O)cc1Cl)[S]([O-])(=O)=O,water,298,-5.745185694,mol/L,556.1420000000003,0.7039199999999999,138.79,1.0,8.0
[Ba++].[O-][S](=O)(=O)c1c(N\N=C\2C(=O)C=Cc3ccccc23)ccc4ccccc14.[O-][S](=O)(=O)c5c(N\N=C\6C(=O)C=Cc7ccccc67)ccc8ccccc58,water,298,-5.950428144,mol/L,892.13,5.931200000000005,197.32,2.0,12.0
CC(C)CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC(C)C,water,298,-5.724958732,mol/L,530.8340000000004,10.333999999999994,52.60000000000001,0.0,4.0
[Ca++].[O-][S](=O)(=O)c1c(N\N=C\2C(=O)C=Cc3ccccc23)ccc4ccccc14.[O-][S](=O)(=O)c5c(N\N=C\6C(=O)C=Cc7ccccc67)ccc8ccccc58,water,298,-5.90030157,mol/L,794.88,5.931200000000005,197.32,2.0,12.0
[O--].[O--].[O--].[In+3].[In+3],water,298,-5.443471086,mol/L,277.633,-1.118,85.5,0.0,0.0
CC(C)CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCC(C)C,water,298,-5.708288297,mol/L,510.84400000000056,9.966999999999999,52.60000000000001,0.0,4.0
CCCCCCCCCCCCCCCCCCCCCCO,water,298,-5.514028148,mol/L,326.60900000000004,7.800600000000008,20.23,1.0,1.0
CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC,water,298,-5.711686622,mol/L,514.8570000000005,9.428,52.60000000000001,0.0,5.0
CCOC(=O)c1ccc(cc1)N=CN(C)c2ccccc2,water,298,-5.450777025,mol/L,282.343,3.659500000000002,41.9,0.0,3.0
CCCCCCCCCCCCCCCCO,water,298,-5.384616815,mol/L,242.44699999999992,5.460000000000006,20.23,1.0,1.0
CCCCCCCCCCCCCCCCOC(=O)OOC(=O)OCCCCCCCCCCCCCCCC,water,298,-5.756557,mol/L,570.8960000000003,12.170399999999983,71.06,0.0,6.0
CCCCCCCCCCCCCCCC[Si](OC)(OC)OC,water,298,-5.539863641,mol/L,346.62800000000004,6.345800000000007,27.69,0.0,3.0
CCCCCC=O.CCCCC=O.O=CCC=O,water,298,-5.412221914,mol/L,258.35799999999995,2.9154000000000018,68.28,0.0,4.0
[O--].[O--].[K+].[Fe+3],water,298,-5.103601915,mol/L,126.941,-3.2361,57.0,0.0,0.0
[Li].O.[K].[Ti],water,298,-5.048911582,mol/L,111.92099999999999,-1.5888,31.5,0.0,0.0
CCCCCCCCCCCCCCCCCCCCO,water,298,-5.475024349,mol/L,298.55499999999995,7.020400000000008,20.23,1.0,1.0
[NH4+].[Mn+3].[O-][P]([O-])(=O)O[P]([O-])([O-])=O,water,298,-5.392552751,mol/L,246.91799999999998,-2.9659,172.10999999999999,1.0,7.0
CCCCCCCCCCCCCCCCCCO,water,298,-5.432168875,mol/L,270.50099999999986,6.240200000000008,20.23,1.0,1.0
CCCCCCCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCCCCCCC,water,298,-5.83453578,mol/L,683.1809999999996,14.109199999999971,52.60000000000001,0.0,5.0
CCCCCCCCCCCC(=O)OC(C)C,water,298,-5.38453799,mol/L,242.40299999999996,4.858900000000005,26.3,0.0,2.0
CCCCCCCCCCCCCCCCCCCCCCCCO,water,298,-5.549815883,mol/L,354.6630000000001,8.580800000000004,20.23,1.0,1.0
CC(C)(C)c1cc(CN2C(=O)N(Cc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)C(=O)N(Cc4cc(c(O)c(c4)C(C)(C)C)C(C)(C)C)C2=O)cc(c1O)C(C)(C)C,water,298,-5.894368685,mol/L,784.095,9.218400000000003,126.69000000000001,3.0,9.0
CCCCCCC\C=C\CC,water,298,-5.188357482,mol/L,154.29699999999997,4.313100000000004,0.0,0.0,0.0
CCCCCCCCCCCC(=O)OC=C,water,298,-5.354799685,mol/L,226.35999999999996,4.594000000000004,26.3,0.0,2.0
[Zn++].CCCCN(CCCC)C([S-])=S.CCCCN(CCCC)C([S-])=S,water,298,-5.675923082,mol/L,474.1580000000003,5.438300000000006,6.48,0.0,4.0
COC(OC)c1ccc(cc1)C(=O)OC.COC(=O)c2ccccc2.COC(=O)c3ccc(C)cc3.COC(=O)c4ccc(CO)cc4.COC(=O)c5ccc(COC(=O)c6ccc(C)cc6)cc5.COC(=O)c7ccc(COC(=O)c8ccc(cc8)C(=O)OC)cc7.COC(=O)c9ccc(C=O)cc9.COC(=O)c%10ccc(cc%10)C(O)=O.COC(=O)c%11ccc(cc%11)C(=O)OC.COC(=O)c%12ccc(cc%12)C(=O)OCc%13ccc(C)cc%13.COC(=O)c%14ccc(cc%14)c%15ccc(cc%15)C(=O)OC.COC(=O)c%16ccc(cc%16)c%17cccc(c%17)C(=O)OC.COC(=O)c%18ccc(cc%18)c%19ccccc%19C(=O)OC.COC(=O)c%20ccc(cc%20)c%21cc(C)ccc%21C(=O)OC.COC(=O)c%22ccc(cc%22)c%23cc(ccc%23C(=O)OC)C(=O)OC.COC(=O)c%24cccc(c%24)C(=O)OC.COC(=O)c%25ccc(C(=O)OC)c(c%25)C(=O)OC.COC(=O)c%26ccc%27c(c%26)C(=O)c%28ccc(cc%27%28)C(=O)OC.COC(=O)c%29ccc(C)c%30c%29OC(=O)c%31ccccc%30%31.COC(=O)c%32ccccc%32C(=O)OC.COC(=O)c%33ccc(C)cc%33C(=O)OC.Cc%34ccc(C)cc%34.Cc%35ccc(cc%35)C(O)=O.OC(=O)c%36ccccc%36,water,298,-6.731677773,mol/L,5299.456,49.35297999999974,1214.340000000001,4.0,86.0
CCCCC(CC)C1CCON1CCOC(=O)NCCCCCCNC(=O)OCCN2OCCC2C(CC)CCCC,water,298,-5.790560824,mol/L,598.8700000000001,6.443800000000007,101.60000000000001,2.0,8.0
COC(=O)CCc1cc(n2nc3ccccc3n2)c(O)c(c1)C(C)(C)C,water,298,-6.849323576,mol/L,353.42200000000014,3.529200000000002,77.24000000000001,1.0,6.0
CCCCCCCCCCCCCCCCCCNC(=O)Nc1ccc(Cc2ccc(NC(=O)NCCCCCCCCCCCCCCCCCC)cc2)cc1,water,298,-5.942994641,mol/L,789.2909999999991,16.043399999999966,82.26,4.0,2.0
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(OC(C)=O)c(C)c(C)c2O1,water,298,-5.771545225,mol/L,472.75400000000036,9.059960000000004,35.53,0.0,3.0
ICC1CCC(CI)CC1,water,298,-5.748197572,mol/L,364.00800000000004,3.6628000000000025,0.0,0.0,0.0
CC(C)(C)OOC(C)(C)c1ccc(cc1)C(C)(C)OOC(C)(C)C,water,298,-5.737151587,mol/L,338.4880000000001,5.650200000000006,36.92,0.0,4.0
[OH-].[O--].[Al+3],water,298,-5.025247952,mol/L,59.988,-0.6764,58.5,0.0,1.0
NC1=Nc2[nH]cc(CCc3ccc(cc3)C(O)=O)c2C(=O)N1,water,298,-5.762006464,mol/L,298.302,1.3168,124.85999999999999,4.0,4.0
CCCCCCCCCCCCCCCCCCSSCCCCCCCCCCCCCCCCCC,water,298,-6.057758886,mol/L,571.1220000000002,14.890799999999963,0.0,0.0,2.0
CCCCCCCCCCCCC(CCCCCCCCCC)C(O)=O,water,298,-5.867639522,mol/L,368.64600000000013,8.529000000000007,37.3,1.0,1.0
CC1=CC[C@@H](CC1)C(C)(C)O,water,298,-5.489263615,mol/L,154.25300000000001,2.5037000000000007,20.23,1.0,1.0
[Zr],water,298,-5.35804912,mol/L,91.224,-0.0025,0.0,0.0,0.0
C[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,water,298,-5.936026172,mol/L,310.69100000000003,4.109600000000003,27.69,0.0,3.0
CCOc1ccccc1NC(=O)C(=O)Nc2ccc(CCCCCCCCCC(C)C)cc2,water,298,-6.09944947,mol/L,452.63900000000046,6.981800000000008,67.42999999999999,2.0,3.0
N12[Si]34N5[Si]16N3[Si]25N46,water,298,-5.669893078,mol/L,140.286,-2.4172000000000002,12.96,0.0,4.0
CCCCC(CC)COC(=O)CC(C)CC(C)(C)C,water,298,-5.954976972,mol/L,270.45699999999994,5.2084000000000055,26.3,0.0,2.0
[O--].[O--].[O--].[Ca++].[Ti+4],water,298,-5.6562324,mol/L,135.942,-0.7397,85.5,0.0,0.0
CCC(C)CCCOC(=O)CCc1cc(n2nc3ccccc3n2)c(O)c(c1)C(C)(C)C,water,298,-6.163940179,mol/L,437.5840000000002,5.725700000000007,77.24000000000001,1.0,6.0
CC[C@]12CC[C@H]3[C@@H](CCC4=C3CC=C(C4)OC)[C@@H]1CCC2=O,water,298,-6.04639688,mol/L,300.44200000000006,4.802600000000004,26.3,0.0,2.0
Cc1cc(c(OP2OCC3(CO2)COP(OC3)Oc4c(cc(C)cc4C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C)C(C)(C)C,water,298,-6.386264983,mol/L,632.7590000000001,10.485039999999993,55.38000000000001,0.0,6.0
[Ca++].[Ca++].[O-][P]([O-])(=O)O[P]([O-])([O-])=O,water,298,-5.998459357,mol/L,254.09699999999998,-4.1012,135.61,0.0,7.0
C[S](=O)(=O)Oc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,water,298,-6.214227985,mol/L,409.41900000000015,3.249600000000002,109.77000000000001,2.0,7.0
[Ni++].CCCCN.CC(C)(C)CC(C)(C)c1ccc([O-])c(Sc2cc(ccc2[O-])C(C)(C)CC(C)(C)C)c1,water,298,-6.446040594,mol/L,572.5250000000002,8.155300000000008,72.14,1.0,4.0
CC1=CC(C)(C)Nc2ccccc12,water,298,-5.937665808,mol/L,173.25900000000001,3.2940000000000014,12.03,1.0,1.0
CC(Cc1cccc(CC(C)c2ccc(O)cc2)c1)c3ccc(O)cc3,water,298,-6.23863564,mol/L,346.4700000000001,5.790200000000007,40.46,2.0,2.0
Cc1cccc(c1)N(c2ccccc2)c3ccc(cc3)c4ccc(cc4)N(c5ccccc5)c6cccc(C)c6,water,298,-6.41219838,mol/L,516.6880000000003,10.910039999999988,6.48,0.0,2.0
CN(C(=S)SSC(=S)N(C)c1ccccc1)c2ccccc2,water,298,-6.260769992,mol/L,364.58600000000007,5.2104000000000035,6.48,0.0,4.0
CCN(CC)c1ccc(N=Nc2c(cc(cc2[N+]([O-])=O)[N+]([O-])=O)C#N)c(NC(C)=O)c1,water,298,-6.327772594,mol/L,425.40500000000014,4.594680000000004,167.13,1.0,9.0
CC(C)=C.Cc1ccc(O)cc1.C2C=CC3C4CC(C=C4)C23,water,298,-6.170927319,mol/L,296.454,5.667620000000005,20.23,1.0,1.0
CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,water,298,-6.417202563,mol/L,522.6760000000004,1.9984000000000006,133.14000000000001,3.0,10.0
CC(C)CCCCCCCCCCCCCCCO,water,298,-6.256077616,mol/L,270.50099999999986,6.096100000000007,20.23,1.0,1.0
CCCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O,water,298,-6.378367614,mol/L,358.47500000000014,3.9453000000000022,78.9,0.0,6.0
CCCCCCCCCCCCCCCOC(=O)/C=C/C(=O)OCCCCCCCCCCCCCCC,water,298,-6.553787585,mol/L,536.8820000000005,10.811399999999992,52.60000000000001,0.0,4.0
CCCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCC,water,298,-6.356030959,mol/L,340.5040000000002,5.350000000000006,52.60000000000001,0.0,4.0
O=C=Nc1ccc(O[P](=S)(Oc2ccc(cc2)N=C=O)Oc3ccc(cc3)N=C=O)cc1,water,298,-6.491719256,mol/L,465.38300000000015,5.349800000000004,115.97999999999999,0.0,10.0
CC(C)CCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCC(C)C,water,298,-6.422274591,mol/L,396.6120000000003,6.622200000000008,52.60000000000001,0.0,4.0
CCCCCCCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCCCCCC,water,298,-6.479738422,mol/L,452.7200000000005,8.470800000000008,52.60000000000001,0.0,4.0
CCCCCCCC\C=C/CCCCCCCC(=O)OC(C)C,water,298,-6.335189016,mol/L,324.549,6.975500000000008,26.3,0.0,2.0
CCCCCCCCCC(O)=O.CCCCCCCC(O)=O.CCCCCCC(O)=O.OCC(CO)(CO)CO,water,298,-6.61940343,mol/L,582.8160000000005,5.626600000000007,192.81999999999996,7.0,7.0
[N-]=[N+]=C1C=Cc2c(cccc2[S](=O)(=O)Oc3ccc(C(=O)c4ccccc4)c(O[S](=O)(=O)c5cccc6C(=O)C(C=Cc56)=[N+]=[N-])c3O[S](=O)(=O)c7cccc8C(=O)C(C=Cc78)=[N+]=[N-])C1=O,water,298,-6.820895007,mol/L,926.8789999999999,4.861600000000005,307.59,0.0,13.0
CCCCCCCC[Si](OCC)(OCC)OCC,water,298,-6.327740788,mol/L,276.493,4.395300000000004,27.69,0.0,3.0
CCCCOC(=O)c1ccc(cc1)C(=O)OCCCC,water,298,-6.365406859,mol/L,278.348,3.600400000000003,52.60000000000001,0.0,4.0
CCCCCCC(O)CCCCCCCCCCC(=O)NCCNC(=O)CCCCCCCCCCC(O)CCCCCC,water,298,-6.735207192,mol/L,625.0360000000002,9.683399999999999,98.66000000000001,4.0,4.0
O=C1OC(=Nc2ccccc12)c3ccc(cc3)C4=Nc5ccccc5C(=O)O4,water,298,-6.517040294,mol/L,368.3480000000001,4.023400000000002,86.2,0.0,6.0
CCCCCCCC\C=C/CCCCCCCCCCCC(N)=O,water,298,-6.528392147,mol/L,337.5920000000001,7.069600000000007,43.09,1.0,1.0
O=C=Nc1ccc(cc1)C(c2ccc(cc2)N=C=O)c3ccc(cc3)N=C=O,water,298,-6.565096595,mol/L,367.3640000000001,4.7687000000000035,88.28999999999999,0.0,6.0
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,water,298,-6.621817899,mol/L,418.6180000000004,7.2132000000000085,52.60000000000001,0.0,4.0
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,water,298,-6.621817899,mol/L,418.6180000000004,7.2132000000000085,52.60000000000001,0.0,4.0
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,water,298,-6.568874945,mol/L,370.5740000000002,6.066000000000007,52.60000000000001,0.0,4.0
CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,water,298,-6.630104322,mol/L,426.6820000000003,7.62640000000001,52.60000000000001,0.0,4.0
CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,water,298,-6.600567801,mol/L,398.62800000000027,6.8462000000000085,52.60000000000001,0.0,4.0
CCCCCCCCOCCCCCCCC,water,298,-6.384616815,mol/L,242.44699999999992,5.724000000000006,9.23,0.0,1.0
CCCCCCCCCCCCCCCCCCOC=C,water,298,-6.472081819,mol/L,296.53899999999993,7.4080000000000075,9.23,0.0,1.0
CC(C)CCCCCCCCCCCCCCC(O)=O.OC[C@H](O)[C@@H](O)[C@H](O)C(O)O,water,298,-6.655742376,mol/L,452.629,2.5605,158.68,7.0,7.0
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c2ccccc2,water,298,-6.558090281,mol/L,361.485,5.771680000000005,50.09,0.0,3.0
CCCC1CCC(CC1)C2CCC(CC2)c3ccc(c(F)c3)c4cc(F)c(F)c(F)c4,water,298,-6.636031296,mol/L,432.5450000000001,8.790300000000002,0.0,0.0,0.0
CCCCCCCCCCC(CO)CCCCCCCC,water,298,-6.475024349,mol/L,298.555,6.8763000000000085,20.23,1.0,1.0
O=C1OC(=O)c2cccc3cccc1c23,water,298,-6.29705325,mol/L,198.17699999999996,2.1504000000000003,43.370000000000005,0.0,3.0
CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)(COC(=O)CCc3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)COC(=O)CCc4cc(c(O)c(c4)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,water,298,-7.07101808,mol/L,1177.6549999999986,15.879199999999962,186.11999999999998,4.0,12.0
CC(C)(C)CC(C)(C)c1ccc(Nc2ccc(cc2)C(C)(C)CC(C)(C)C)cc1,water,298,-6.595120185,mol/L,393.6590000000002,8.857800000000003,12.03,1.0,1.0
O=C1NC(=O)C(C(=O)N1)=C2NC(c3ccccc23)=C4C(=O)NC(=O)NC4=O,water,298,-6.564993732,mol/L,367.2770000000001,-2.7986999999999984,166.32999999999998,5.0,6.0
CCCCN(CCCC)c1ccc2c(Oc3cc(C)c(Nc4ccccc4)cc3C25OC(=O)c6ccccc56)c1,water,298,-6.726469652,mol/L,532.6840000000002,8.713220000000003,50.800000000000004,1.0,5.0
CCCCCCCCC=C,water,298,-6.146964797,mol/L,140.26999999999998,3.9230000000000036,0.0,0.0,0.0
CCCCCCCCC(C)C(CC)CCCCCCC.CCCCCCCCC(C)C(CCC)CCCCCC,water,298,-6.75213453,mol/L,565.1120000000003,15.519599999999961,0.0,0.0,0.0
CCCCCCCCCCCCCCCCCC(=O)NCCNCCNC(=O)CCCCCCCCCCCCCCCCC.CCCCCCCCCCCCCCCCCC(=O)NCCN1CCN=C1CCCCCCCCCCCCCCCCC.CC(O)=O.CC(O)=O,water,298,-7.138082495,mol/L,1374.3029999999987,23.852900000000023,189.52999999999997,6.0,8.0
CCCCCCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C,water,298,-6.628141567,mol/L,424.7580000000002,7.876200000000009,32.34,1.0,2.0
CCCCCCCCCCCCCCCCCCOCC[O],water,298,-6.496301265,mol/L,313.546,6.695000000000007,29.13,0.0,1.0
Oc1ccc(C=C)cc1C=C,water,298,-6.164914695,mol/L,146.189,2.6782000000000012,20.23,1.0,1.0
[Mg++].[Mg++].[Mg++].O[Si]([O-])=O.O[Si]([O-])=O.[O-][Si]([O-])=O.[O-][Si]([O-])=O,water,298,-6.578940476,mol/L,379.2630000000001,-11.3888,247.1,2.0,10.0
Cc1cc(C)c(c(C)c1)C(=O)[P](=O)(C(=O)c2c(C)cc(C)cc2C)c3ccccc3,water,298,-6.621667442,mol/L,418.4730000000001,6.206320000000007,51.21,0.0,3.0
[O--].[O--].[O--].[O--].[O--].[Al+3].[Al+3].[Ca++].[Ca++],water,298,-6.330647093,mol/L,214.115,-2.1172,142.5,0.0,0.0
CO[Si](OC)(C(C)C)C(C)C,water,298,-6.246331133,mol/L,176.332,2.5414000000000003,18.46,0.0,2.0
CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC,water,298,-6.600567801,mol/L,398.6280000000004,7.829600000000009,52.6,0.0,4.0
CCCCCCCCOC(=O)[C@@H](C)Oc1ccc(Cl)cc1C,water,298,-6.514367091,mol/L,326.86400000000003,5.319420000000005,35.53,0.0,3.0
[Ag+].[C-]#N,water,298,-6.126735167,mol/L,133.886,0.09387,23.79,0.0,1.0
[Ti++].[H-].[H-],water,298,-5.697952564,mol/L,49.883,0.2225,0.0,0.0,0.0
